game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc,form_z,form_state
824393,686475,Tyler Tolbert,KC,CLE,0,8,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,3.0066674940843217,330,860,0.07363719054653,0.523185345613694,0.209901500737584,0.5346655663767845,0.5755632538894521,0.3645770453772622,0.2158813416782177,0.1153898462138581,0.4841123026995919,0.2529722789244797,0.1381864001408935,0.1011128288566038,0.5101032862095977,0.1355789680806609,0.0169241712981792,2026-08-30T18:51:35Z,,
824393,677587,Brayan Rocchio,CLE,KC,1,9,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,3.1247390408782483,1660,3305,0.06631826706416,0.5345928366885356,0.2376806015421576,0.4190714590687582,0.5643797575259442,0.3575737813758918,0.2126094702924823,0.1145761911520315,0.4866769042643704,0.2575479801700002,0.1422714342703095,0.1039242789394763,0.5205955335675025,0.1470507825882331,0.0216452451053078,2026-08-30T18:51:35Z,,
824393,664728,Kyle Isbel,KC,CLE,0,9,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,3.0066674940843217,1914,860,0.0482295426880358,0.4975444098897867,0.1740943910201818,0.514544532264167,0.5373059317041547,0.3329370071207368,0.1936548858974415,0.101602318463481,0.450539695655309,0.2301423687429354,0.12457209796988,0.0920245461060909,0.4856795873012629,0.1231361962740701,0.0155489325056109,2026-08-30T18:51:35Z,,
824636,691718,Pete Crow-Armstrong,CHC,CIN,1,1,confirmed,Chase Burns,Wrigley Field,2026-08-30T23:20:00Z,4.399726761513024,1686,756,0.21753266862626075,0.6627987569704861,0.41143866569814513,0.7757712714615208,0.7262841765717853,0.5306354684205926,0.3639822757099516,0.23142476205323959,0.702290756227114,0.46569529760496947,0.29943023057127716,0.21359961316347384,0.6414041937340881,0.25867502732354625,0.06489330203891956,2026-08-30T23:09:22Z,0.6510202576978381,Normal
824636,667472,Dane Myers,CIN,CHC,0,1,confirmed,Shota Imanaga,Wrigley Field,2026-08-30T23:20:00Z,4.440601351773738,781,1853,0.11901019022179618,0.657486820257453,0.31424921923111415,0.6968430805522507,0.6571842613375918,0.45450464475671143,0.2959327837577447,0.17788983752446552,0.6134840850323541,0.3727583564530598,0.22600991446833343,0.161660091024433,0.6364024004860683,0.2552643473168115,0.06437330661111716,2026-08-30T23:09:22Z,0.5250040851945241,Normal
824636,673548,Seiya Suzuki,CHC,CIN,1,2,confirmed,Chase Burns,Wrigley Field,2026-08-30T23:20:00Z,4.398940155007223,2791,756,0.12023973058483953,0.6561161862749251,0.3684990314600836,0.7877089167581238,0.6892930801072837,0.48780624118248855,0.3243246788288348,0.1992878031393997,0.6287216578317655,0.3863682133774373,0.23562783277978078,0.16815803908029947,0.6351947240678161,0.2518250220813232,0.06167853312003411,2026-08-30T23:09:22Z,1.7601750270719387,Normal
824636,682829,Elly De La Cruz,CIN,CHC,0,2,confirmed,Shota Imanaga,Wrigley Field,2026-08-30T23:20:00Z,4.440601351773739,2353,1853,0.1392892747429457,0.6513428501771067,0.3120864852518812,0.8067963478166646,0.6906766848426564,0.49074445990435955,0.3278325655764052,0.20263277906026905,0.6433517856997351,0.40256718533952895,0.24877395317477918,0.1775232257390596,0.6306497943085206,0.24949004859810361,0.06158984225772467,2026-08-30T23:09:22Z,0.1766882176505482,Normal
824636,683737,Michael Busch,CHC,CIN,1,3,confirmed,Chase Burns,Wrigley Field,2026-08-30T23:20:00Z,4.22929187540873,1847,756,0.14421667249750783,0.624637942445814,0.465018374765493,0.7253820526464364,0.6790615193954458,0.47560757249663305,0.3127339611806777,0.18965701268436214,0.6221707969962222,0.37885715368990613,0.22931729845112897,0.16355646600261375,0.605827620700628,0.2223745806383614,0.04903594021501602,2026-08-30T23:09:22Z,-0.3035245928165723,Normal
824636,701398,Sal Stewart,CIN,CHC,0,3,confirmed,Shota Imanaga,Wrigley Field,2026-08-30T23:20:00Z,4.440601351773739,649,1853,0.25280928866306396,0.6757693857250008,0.2872851383428535,0.6725939203261826,0.7359927554543886,0.5424397204733281,0.37532832895080503,0.24092872994647116,0.720054628602538,0.4868255858378539,0.31756881659185104,0.22693647611584913,0.6534829376213451,0.27139313540533455,0.07064216757027324,2026-08-30T23:09:22Z,0.6497143982764829,Normal
824636,608324,Alex Bregman,CHC,CIN,1,4,confirmed,Chase Burns,Wrigley Field,2026-08-30T23:20:00Z,4.22929187540873,3125,756,0.1151405899129787,0.6314966798613761,0.35046458292553256,0.5886310048595145,0.67784685807899,0.47408947312942934,0.31124672080483035,0.18839389176015353,0.6016123376262134,0.3588905297884092,0.21432928637056867,0.15318248678310264,0.6122563650997648,0.22791648209365803,0.0509358142900328,2026-08-30T23:09:22Z,0.4762601422740629,Normal
