game_date,player_id,team,opponent,lineup_slot,prob_hit,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,prob_hr,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_k,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_walk,got_hr,got_hit,got_walk,hrr,total_bases,hits,pa,game_pk,name
2026-09-15,695336,STL,SF,6,0.6288984627731424,0.6099290728733936,0.2233877553175865,0.0478121526556817,0.0744185078383772,0.6436996328269908,0.4358759750837345,0.2764294476745876,0.1607511735596094,0.668056778920766,0.6076228682250142,0.3421981018267252,0.1789077833463524,0.1087400436532762,0.2667942545369446,0,1,0,1,1,1,4,823007.0,Thomas Saggese
2026-09-15,806367,SF,STL,6,0.6284005433124161,0.6093716446275267,0.2255561498221625,0.0501519493817477,0.0856560223559009,0.6584206921781703,0.4526139712899127,0.2917089478344841,0.1729612067032692,0.4975519837326339,0.6070561244047894,0.3534380080660994,0.1929380956718217,0.1225012582283973,0.3803386360693714,1,1,1,6,5,2,5,823007.0,Turner Hill
2026-09-15,701675,STL,SF,7,0.6204892065120965,0.6020876127357043,0.2156925052918754,0.0447400652804398,0.100285758182787,0.6534339239998633,0.445426718518944,0.2841819992990149,0.1663010928273822,0.4177295818661732,0.5998514449467509,0.3359665022965927,0.1887378742208394,0.1277325271681079,0.3383971035392725,0,0,1,0,0,0,4,823007.0,Nathan Church
2026-09-15,701852,SF,STL,7,0.6165801116192364,0.5983349539150646,0.2149611203881292,0.0459566776450938,0.080803945982751,0.6392085141378937,0.432460066170201,0.2744120892218353,0.1598813449545263,0.6165762143149532,0.5961160875638314,0.3292086460761118,0.1753248248735011,0.110970999366138,0.346840770478552,0,0,1,1,0,0,5,823007.0,Drew Cavanaugh
2026-09-15,691026,STL,SF,8,0.5790690532596283,0.5632609031404864,0.1822222352340523,0.0332565081191058,0.0618485963535701,0.6164777203061893,0.4077992903497732,0.2527052036378598,0.1430919035456066,0.5403852764108095,0.561342396951193,0.2965080567122535,0.1473813690771742,0.0880910452403705,0.2974849947419449,0,1,0,2,1,1,3,823007.0,Masyn Winn
2026-09-15,687529,SF,STL,8,0.5662952463636025,0.5511071176687834,0.1754411722147984,0.032422833507829,0.0937803881164022,0.6223365134156775,0.4151720111021232,0.2598179398594036,0.148995794832977,0.7693763931848425,0.5492631025861537,0.308340290086988,0.1777569072050821,0.1210556522772675,0.278301526974187,0,1,0,3,1,1,3,823007.0,Grant McCray
2026-09-15,665877,STL,SF,9,0.550871047459718,0.5367643959811682,0.1606269919561912,0.0263125979719499,0.0612103926609898,0.5905831964457937,0.3821615975227836,0.2316954115510362,0.1278764930844304,0.3906193853981005,0.5350539287940572,0.2742424692079095,0.1336548750707739,0.0819923122987423,0.2931048652393375,0,1,1,2,2,1,3,823007.0,José Fermín
2026-09-15,683766,SF,STL,9,0.5950736392835705,0.5782459299251128,0.1958636921109926,0.0384794426209236,0.0693114011710526,0.6338951009422968,0.4258904570592327,0.268167668922345,0.15476304042614,0.5684952306532505,0.5762018168115013,0.3079914667065987,0.1559033535969425,0.095697328382,0.235933161033073,0,1,0,5,3,3,5,823007.0,Christian Koss
2026-09-15,804606,PIT,MIL,1,0.6194180735420298,0.6006657808702541,0.2199616722641034,0.0492687668436189,0.0800301866201451,0.6637214299154912,0.459478671593961,0.2985754578355432,0.1788957282877547,0.8208258349695366,0.5980010221570214,0.3392081434337126,0.1861037118844123,0.1168619849533255,0.3019686686772462,0,1,0,1,1,1,5,823333.0,Konnor Griffin
2026-09-15,669003,MIL,PIT,1,0.634373997064495,0.6146055134788458,0.2343920954841551,0.055874030984288,0.1025519086388482,0.7014960016102441,0.5018140494911911,0.337004356433578,0.209559742229715,0.8500471906079035,0.6117926354723844,0.3732683842331358,0.2199028904481956,0.1464311702284017,0.4806738137856776,0,1,1,1,2,1,5,823333.0,Garrett Mitchell
2026-09-15,664040,PIT,MIL,2,0.5709367585294125,0.5551863321209436,0.1809560454757041,0.0351274554712262,0.1538522201326742,0.6687298358193101,0.4641655350008705,0.3021778706572791,0.1813073374447016,0.9274336353258996,0.5529526264921899,0.3335763164926493,0.2149787110416683,0.1714472505691839,0.3706401866867319,1,1,0,3,4,1,5,823333.0,Brandon Lowe
2026-09-15,694192,MIL,PIT,2,0.6638811107080893,0.6421624164097801,0.260560304420605,0.0663587357454312,0.1438394642405418,0.7116089784843688,0.5128983718692453,0.34679615411437,0.2171334922065356,0.7317176519586289,0.6390682693788454,0.4044718468706059,0.2525493227313841,0.1827302544616727,0.2790350327819412,0,0,0,0,0,0,5,823333.0,Jackson Chourio
2026-09-15,668804,PIT,MIL,3,0.5737560676367529,0.5578896212491454,0.1820125297918332,0.0349773367348485,0.1030779496064422,0.642244332732794,0.4358666174478705,0.2774849780623397,0.1623228947371486,0.8454714909788777,0.5556399648456738,0.3180774438297393,0.1827975416649853,0.1283644376143437,0.416278653996219,0,0,0,0,0,0,4,823333.0,Bryan Reynolds
2026-09-15,668930,MIL,PIT,3,0.6195182970826849,0.6007510996564313,0.2202910767069253,0.049533881251565,0.0936613572629519,0.6714772891935049,0.4678933131772861,0.3060139069601451,0.1846895096112467,0.7084905701200339,0.5980839354672414,0.338021129112455,0.1897730574997433,0.1255299490201962,0.474993168278134,0,0,1,1,0,0,5,823333.0,Brice Turang
2026-09-15,665833,PIT,MIL,4,0.5481350691593121,0.5337708045320049,0.1631008611791796,0.0288432074805425,0.1289239648860733,0.6424324690714435,0.4355341183711133,0.2768362722075172,0.1615750054566085,0.9333301142039936,0.5317359171827543,0.3111283433992336,0.1930678743563065,0.1479296404281653,0.4209970786809868,0,0,0,0,0,0,4,823333.0,Oneil Cruz
2026-09-15,661388,MIL,PIT,4,0.6296646831200633,0.6102834424588052,0.2279145212351641,0.051909644587269,0.1164945975721682,0.6816265031723903,0.4781929719716368,0.3145977993361536,0.1909890105227459,0.619909795401542,0.6075287791243821,0.3596546792800017,0.2086816754398449,0.1462700982355741,0.3737178883860224,0,1,0,2,2,1,5,823333.0,William Contreras
2026-09-15,693304,PIT,MIL,5,0.6137219019930488,0.5954742467254736,0.2115550472555498,0.0441109368687891,0.0574436850988471,0.6366832261511844,0.4292852496128937,0.2713171978978462,0.1572869717427442,0.6277038839078728,0.5928851361945798,0.3200062464434993,0.1603102731512621,0.0912546602057798,0.2949244791293193,0,1,1,2,2,2,4,823333.0,Nick Gonzales
2026-09-15,641343,MIL,PIT,5,0.5754937291816057,0.5595078205655933,0.183683038597802,0.0357189847660926,0.14209775089753,0.6875732336423135,0.4840755265543567,0.3193244272149247,0.1942944948687331,0.7542166329527565,0.5572408104039238,0.3338271276126314,0.2091230830363091,0.162111735042453,0.6012696913305439,0,1,0,2,1,1,4,823333.0,Jake Bauers
2026-09-15,656811,PIT,MIL,6,0.5613599941123507,0.546305798845064,0.1711005965229322,0.0306007736149787,0.110093646345655,0.637424301973004,0.4296145114308375,0.2712799283120632,0.1570268887469912,0.783873110881732,0.5441733487508121,0.3008660413071155,0.1740892632592545,0.1280699720788517,0.3244131720116595,0,1,1,1,1,1,4,823333.0,Ryan O'Hearn
2026-09-15,592885,MIL,PIT,6,0.5908735986716241,0.5739754827870154,0.1950432923462189,0.039279728307713,0.0998747576732397,0.6628941670276447,0.4573337588693066,0.2957824394247255,0.1760699113640361,0.69927503830295,0.5715783478897886,0.3203226160216994,0.1805596196706006,0.1248068532602269,0.4095376105174654,0,0,1,1,0,0,4,823333.0,Christian Yelich
2026-09-15,804668,PIT,MIL,7,0.5498813191150526,0.5355058231389023,0.1626157831975304,0.0279150710465284,0.1099244972234044,0.6277447772509557,0.4195746172764473,0.2627555275838816,0.150648592425758,0.8049574114534052,0.533470290023788,0.3000057953084964,0.1738139352029871,0.1282438443993289,0.2812631514519181,0,1,0,4,4,4,4,823333.0,Rafael Flores Jr.
2026-09-15,800325,MIL,PIT,7,0.5761169171058286,0.5601303627183019,0.1833788130303099,0.0352462938882249,0.0742465077303911,0.6266170753483941,0.4199264305092738,0.2640693009635904,0.1523392055926135,0.6733163474230698,0.5578637774515876,0.303519309308973,0.161316414000098,0.1022358805325584,0.3113719157408754,0,1,0,4,2,1,4,823333.0,Luis Lara
2026-09-15,687462,PIT,MIL,8,0.5102670703780524,0.4980630342988953,0.1362854900344637,0.0206223127070835,0.0820247493599027,0.5938090764490914,0.3863289677381625,0.2356972795052159,0.1311617586621918,0.6817538593392439,0.4963364466601828,0.259713976654122,0.1364258527208951,0.0965450009650221,0.3849892786176977,0,0,0,0,0,0,2,823333.0,Spencer Horwitz
2026-09-15,687401,MIL,PIT,8,0.5555470450178777,0.5407939461857754,0.1677882165089013,0.0301011860091042,0.0759638830732008,0.6088688338744095,0.4020486140780166,0.2491671057368521,0.1413474581473432,0.573175396986505,0.5387037605965661,0.2879794917810641,0.1546055172060069,0.1004347595387048,0.2747574737050525,0,1,0,5,4,3,4,823333.0,Joey Ortiz
2026-09-15,663968,PIT,MIL,9,0.5583211581927007,0.5436140880567095,0.1659295164030248,0.0278782047839095,0.0481522179256898,0.5936764718623386,0.3851327102251345,0.2341043066704787,0.1296268133495024,0.6024020822987622,0.5415322727060815,0.2635483604939627,0.1213021208201871,0.0686549760400993,0.2362182870011231,0,0,0,0,0,0,4,823333.0,Jake Mangum
2026-09-15,666152,MIL,PIT,9,0.5231588314808077,0.510216275045977,0.1455472213838661,0.0235787755678535,0.0716358164839266,0.6031615245509213,0.3960660716007428,0.2440514990244551,0.137495976445321,0.6163936156098756,0.5083841411678175,0.2629004952946127,0.137621554528426,0.0908352837110541,0.3168300648155482,0,1,0,1,1,1,4,823333.0,David Hamilton
2026-09-15,596019,NYM,BAL,1,0.6702604145391414,0.648395179227953,0.2656137042557607,0.0678050141819041,0.1731961659440554,0.7334955068212115,0.5379018313221006,0.3696196454606803,0.2353035108868705,0.6076873893656722,0.6457271782493404,0.4152559236266708,0.271057063829569,0.2066056180927783,0.428154462723359,0,1,1,1,2,1,6,823574.0,Francisco Lindor
2026-09-15,677956,BAL,NYM,1,0.650520555155091,0.6299400251039036,0.2488345749915768,0.0617622257496275,0.1726171897007617,0.7029689152391648,0.5033708625823753,0.3383500944261836,0.2105725610278177,0.9188342266542846,0.6274294935096357,0.4110772193764488,0.270107393326995,0.2072026475062023,0.3415825760367874,0,0,0,0,0,0,3,823574.0,Rece Hinds
2026-09-15,665742,NYM,BAL,2,0.6447803398074972,0.6246541170423427,0.2408833113010755,0.0567258934724951,0.2050358084042317,0.7278041693423409,0.5304462268272538,0.3620109971733636,0.2285938560209675,0.5428316145434469,0.6222024625197086,0.4040840354524245,0.2785764733499485,0.2274584442506651,0.592247611912372,0,1,0,4,2,2,6,823574.0,Juan Soto
2026-09-15,624413,BAL,NYM,2,0.6672031457988912,0.6455241241639587,0.2637154378901999,0.0676793555934687,0.2628256821213877,0.7395155334660082,0.545815462062706,0.3777223124135008,0.2424777252387452,0.7071608974596817,0.6428780347945328,0.4468750258399879,0.3276127538665866,0.2814982868625255,0.4386191917225512,1,1,0,3,4,1,5,823574.0,Pete Alonso
2026-09-15,666182,NYM,BAL,3,0.691648501057854,0.6683421687531819,0.2842948317979608,0.0744538346233725,0.0987495351207753,0.6924321678231898,0.4890495586542645,0.3234581020797474,0.1972852904822791,0.5672127505519962,0.6654979781992981,0.4057493903458604,0.2297758100493961,0.1457452509594261,0.2718773170342464,0,1,0,4,3,3,6,823574.0,Bo Bichette
2026-09-15,691723,BAL,NYM,3,0.6291057477883453,0.609957421291083,0.2284033119061585,0.0525874597294018,0.1948129186213746,0.6934737857303833,0.4918347281119737,0.3271892845961781,0.2011492696019194,0.8272461666043854,0.6076252928470638,0.3923342596494684,0.2685973839820542,0.2178303012904859,0.3531550239696114,1,1,0,6,5,2,5,823574.0,Coby Mayo
2026-09-15,701807,NYM,BAL,4,0.6658979537314937,0.644416613893593,0.2580432295872372,0.0623138133526437,0.1119097598901303,0.6847471059219598,0.479984329290161,0.3149548097381977,0.1903290370097244,0.6392855886943791,0.6417996855304917,0.3754078714953258,0.2178571209357415,0.1471663325706469,0.3431294648978542,1,1,1,4,4,1,6,823574.0,Carson Benge
2026-09-15,687952,BAL,NYM,4,0.647081863683869,0.6268006335189821,0.2432437048986337,0.0579250075807455,0.1646935010227471,0.686105833024947,0.4830155514985062,0.3188216975004456,0.1942312483523985,0.7754143721031868,0.6243294124814482,0.3885330165669917,0.2481289673344575,0.1907535380535733,0.2889686311615399,1,1,0,5,5,2,5,823574.0,Christian Encarnacion-Strand
2026-09-15,676724,NYM,BAL,5,0.6366373793284721,0.6171392386693537,0.2308611139016004,0.0511172964922397,0.1136394822664339,0.675056268921254,0.4690871948076028,0.3051065389018308,0.1825363789103675,0.6134208260009156,0.6147673322427345,0.3706099219201574,0.2224879169311792,0.1523186471918883,0.3408849541329201,0,1,0,2,2,1,5,823574.0,Jared Young
2026-09-15,683002,BAL,NYM,5,0.6104309630452746,0.5925384794257872,0.2107223015731868,0.0448630428911753,0.1115224041162923,0.6677700335719923,0.4625419755040718,0.3003447912721125,0.1795923678809153,0.6973852749316702,0.5903623718242516,0.3557588308739513,0.2144992059540079,0.1481242448120121,0.366538658601601,0,1,0,1,1,1,5,823574.0,Gunnar Henderson
2026-09-15,543760,NYM,BAL,6,0.5980760009167468,0.5810453742065536,0.1982723186663189,0.0390845657692846,0.0941275654332822,0.644301797044261,0.436487485713327,0.2769402580266285,0.1611274616127736,0.5110072787550479,0.5789767676504771,0.3231714117249801,0.1792935568215429,0.1206729377093282,0.2995985175203093,0,1,1,2,2,1,5,823574.0,Marcus Semien
2026-09-15,669236,BAL,NYM,6,0.6286025128077746,0.6095606206962074,0.2257289238160671,0.050217062114864,0.1121887277021505,0.6518655978816184,0.4458074449502177,0.2859081389179005,0.1686008697049451,0.6792045505881948,0.6072435016419162,0.3601791721376732,0.2100362370786073,0.1449935760711692,0.247972646129742,1,1,0,3,4,1,4,823574.0,Jeremiah Jackson
2026-09-15,805999,NYM,BAL,7,0.5999323570670348,0.5828162207944906,0.1991327328083298,0.0390937225228867,0.0912783119561107,0.6344109485435326,0.4261305983267599,0.2680897191393863,0.1544700495374364,0.6525494262890406,0.5807374637313667,0.3246941819747325,0.1771471962273872,0.1178827828013182,0.3419326791259692,0,1,0,3,2,2,5,823574.0,A.J. Ewing
2026-09-15,650968,BAL,NYM,7,0.6122939660959373,0.5943177227892086,0.2114406961640162,0.0446949925836949,0.1163373052457231,0.6448081095847937,0.4381391850933701,0.2791675815075219,0.163400644362397,0.5020156666576991,0.5921318759161207,0.3443593050841161,0.2007813520270814,0.1427664736510894,0.242978367977571,0,1,0,1,1,1,3,823574.0,Yohel Pozo
2026-09-15,683146,NYM,BAL,8,0.5722064550871474,0.5567986007868444,0.1772193181784139,0.0317468196302604,0.1013877511832047,0.6248545768787073,0.4159554020809369,0.2593025946561183,0.1478124726534071,0.6658049343163092,0.5549289531724254,0.2999939905606381,0.1680085599700691,0.1198888500988038,0.3047412172698125,0,1,0,1,1,1,2,823574.0,Brett Baty
2026-09-15,665750,BAL,NYM,8,0.5579078865587069,0.5431948194012792,0.169488943970969,0.0306190948700789,0.0706007700251794,0.5995712794015892,0.3932567915780525,0.2421515552462585,0.1363520057213704,0.7375620768043251,0.5414088412126465,0.2881105962394464,0.1526555772805428,0.0965300716461638,0.2387961389303189,0,0,0,1,0,0,4,823574.0,Leody Taveras
2026-09-15,682626,NYM,BAL,9,0.5403633690045023,0.5268302637202635,0.1536410353764077,0.0244473194951171,0.1082525596285993,0.6094262215394124,0.399842586213285,0.2455935696588564,0.1375615242889073,0.7070696019763704,0.5251896229743056,0.2878973265934461,0.1656655544336956,0.1236990253028387,0.298577061581588,0,0,0,1,0,0,5,823574.0,Francisco Alvarez
2026-09-15,681297,BAL,NYM,9,0.5169963611797748,0.5045323213864477,0.1415481010302393,0.0224757556639277,0.0989754781184693,0.6036410235394908,0.3964577798935896,0.2442998392030669,0.1376093710307321,0.8323297449853401,0.5030208883535023,0.273259021195959,0.1545641995190297,0.1142563716476177,0.3111066190035811,0,0,0,0,0,0,4,823574.0,Colton Cowser
2026-09-15,807712,MIN,NYY,1,0.6655993328594068,0.6440518675596918,0.2611540638272491,0.0658635007692171,0.0859238535599282,0.6910054987883792,0.488892387037625,0.3244069392765748,0.1988527649569343,0.5127477369699892,0.64142330040427,0.3787934493803437,0.2074044115570006,0.1286416938100529,0.4355360684022319,0,1,0,3,3,3,4,823654.0,Luke Keaschall
2026-09-15,700250,NYY,MIN,1,0.6681260361267366,0.6463678559447528,0.2653646913264899,0.0689280791826896,0.2300790343783518,0.738520148432797,0.5450740886481937,0.3774189496313021,0.2425578562344892,0.6753945408096864,0.6437110741117865,0.4413906696716416,0.3148822488018734,0.2587430023956424,0.422711377040821,0,1,0,3,1,1,6,823654.0,Ben Rice
2026-09-15,701785,MIN,NYY,2,0.6542194215762434,0.6334656791784098,0.2494534851372145,0.0602107644804799,0.1061730280890605,0.6837664801570917,0.4802948862394519,0.3162573596628275,0.1921049681907566,0.6219353893017796,0.6309365050173225,0.3751921394070961,0.2153636944549279,0.1436448440721922,0.318126163792666,0,0,0,0,0,0,3,823654.0,Kaelen Culpepper
2026-09-15,641355,NYY,MIN,2,0.6898953547762144,0.6666517744792703,0.2861164937314897,0.0778734192645281,0.1459993647955077,0.7257234344364474,0.529269181235898,0.3619907031082244,0.2294521297225087,0.553775853232808,0.6638108486689024,0.423626642006303,0.266813865949428,0.1906547553651529,0.2934150355813408,1,1,1,6,6,3,5,823654.0,Cody Bellinger
2026-09-15,605137,MIN,NYY,3,0.6333852287627536,0.6140462560060579,0.2296231214400739,0.0516086156759801,0.117056643184879,0.6673412279029025,0.4618480196694834,0.2995596364029738,0.1788532487503275,0.571177493476327,0.6116926221871903,0.3604099276914319,0.2098293758588816,0.1468718239908078,0.3469901848808606,0,0,0,0,0,0,4,823654.0,Josh Bell
2026-09-15,671218,NYY,MIN,3,0.6539940216683727,0.6332184219688136,0.2506053985442775,0.0615586872539664,0.1194004006418336,0.6779866148481192,0.4748265740914509,0.3120429154302421,0.1892959712475987,0.7901506754528524,0.6306851985633818,0.3787494627070003,0.2250170319800706,0.1557431001092458,0.2849615710224842,0,1,1,5,3,2,5,823654.0,Heliot Ramos
2026-09-15,665019,MIN,NYY,4,0.5931437129260775,0.5763592202244125,0.1957647726090589,0.03900407204139,0.1339785880864279,0.6593782097823675,0.4528897714697819,0.2914403907209207,0.1724015351326333,0.7141729754323702,0.5743198470331621,0.3526526265766424,0.2209135681116266,0.1631555867680771,0.29271191254431,0,1,0,1,3,1,4,823654.0,Kody Clemens
2026-09-15,671277,NYY,MIN,4,0.6994275023573953,0.6755430734286584,0.2939964114151275,0.0802449893502239,0.1597120907321759,0.7106738735520901,0.5105961487569446,0.343733874369781,0.2139404313142373,0.539495107043002,0.6726245594236047,0.4337237524347568,0.2778109362090216,0.2025751265053433,0.215848612308345,0,1,0,2,1,1,5,823654.0,Luis García Jr.
2026-09-15,668904,MIN,NYY,5,0.6164211098167948,0.5982232366253359,0.2137543664653375,0.0448617432356579,0.1157029625278764,0.6568029974116998,0.4498173424659321,0.2885388925191581,0.170015374049913,0.651844078644967,0.5960110202088383,0.3511066764937589,0.2018223159868573,0.1426269041937185,0.2639862320184507,0,1,0,2,1,1,4,823654.0,Royce Lewis
2026-09-15,682987,NYY,MIN,5,0.6525630021916915,0.6319492880916077,0.2470828775489756,0.0587541117868341,0.1391491460587224,0.6837709790514132,0.4797650783864778,0.3154093338370388,0.1911735016107671,0.8047119670709154,0.629438078222319,0.3893005868886407,0.2397032291100612,0.1734023512602347,0.3107686463286346,1,1,0,5,4,1,5,823654.0,Spencer Jones
2026-09-15,686797,MIN,NYY,6,0.5908092857881411,0.5742191779134556,0.1926533503842482,0.0372430223025805,0.1024131765694474,0.6263742372602872,0.4185441061187541,0.2621035126065188,0.1502921036650892,0.5651211102866943,0.5722044661574766,0.3154143500246941,0.178898031789243,0.1251820291170635,0.23857752702159,0,0,0,0,0,0,3,823654.0,Brooks Lee
2026-09-15,806146,NYY,MIN,6,0.6185127282717838,0.6001142895891624,0.2172121993689335,0.0470541959656373,0.1071564888654429,0.6532590191737248,0.4472479254367419,0.2871319104587578,0.169518275847731,0.7573750710451463,0.5978762961536702,0.3455328797399977,0.2001524669746824,0.1376711221279752,0.2691780221524126,0,1,1,4,2,2,5,823654.0,George Lombard Jr.
2026-09-15,605170,MIN,NYY,7,0.5652648046736714,0.5502009874993026,0.1732391657330287,0.0309665685701308,0.0863184822533689,0.6034270278610065,0.3959782384112638,0.2436642435663078,0.1369522106478208,0.5446164702916404,0.5483730024854514,0.2826244994664568,0.1495031353114453,0.1030114186865969,0.3324160050986572,0,0,0,0,0,0,3,823654.0,Victor Caratini
2026-09-15,683011,NYY,MIN,7,0.584221758252027,0.5679541750587186,0.1893704271294439,0.0371524274234375,0.089274963822653,0.6227314263498286,0.4160518607161914,0.2608491488455796,0.1499547628000991,0.7058678175409205,0.5659777993367172,0.3258873117332201,0.1839700153332862,0.1214892939677106,0.2509637718746572,0,1,1,2,3,2,5,823654.0,Anthony Volpe
2026-09-15,691181,MIN,NYY,8,0.5689448976335569,0.5537252774923851,0.1748747546527024,0.0310501337592284,0.0941947785697014,0.6247936624760184,0.4158956873188437,0.2592540618339204,0.1477776050745701,0.6304924475922045,0.5518785977190491,0.3072844624203288,0.1723603823760821,0.1182835672332066,0.2866815787251672,0,1,0,3,3,2,3,823654.0,Emmanuel Rodriguez
2026-09-15,645305,NYY,MIN,8,0.5806956454023752,0.5646725924771804,0.1859868241481958,0.0357303507911342,0.0755100966387547,0.6031397281602912,0.3966397661518474,0.2448489954873703,0.138264245747434,0.7168623983506389,0.5627264921813033,0.3037072356701987,0.158252159492084,0.1009539666830772,0.1953918986197724,0,1,0,1,1,1,5,823654.0,Ali Sánchez
2026-09-15,668885,MIN,NYY,9,0.546786621653544,0.5329045211207465,0.1578868695372057,0.025573821581736,0.0561438795758772,0.5973478222325248,0.388448326254717,0.2366040045765504,0.1312772249031539,0.501987647852687,0.5312213959727877,0.2782551139406301,0.1329119969925132,0.0790785716309716,0.3703321782872563,0,0,0,0,0,0,3,823654.0,Austin Martin
2026-09-15,676609,NYY,MIN,9,0.5535615935243767,0.5391438413154488,0.1655228216440843,0.0290764500960554,0.0806171675845071,0.6004220307370058,0.3934094651878143,0.2418747082799315,0.1358951494502566,0.6927380465692505,0.5373942419843982,0.286741881165539,0.1505810985226719,0.1009172077227463,0.2599802540936277,0,1,0,2,1,1,5,823654.0,José Caballero
2026-09-15,687263,LAA,SEA,1,0.6466670772881494,0.6263873235536601,0.243606133132938,0.0584860657800402,0.148213666212488,0.6989131430971888,0.4977193499788393,0.3323567570824932,0.2051318352802659,0.802674753427856,0.623915736862546,0.3992555662696906,0.249589575781616,0.1840084409557375,0.2761573192401738,0,0,1,0,0,0,4,823980.0,Zach Neto
2026-09-15,641487,SEA,LAA,1,0.6592858575415277,0.6381228282766344,0.2569668610511659,0.0652409406037287,0.1236180485297995,0.7019796628861635,0.5022499801777104,0.3373264809055403,0.2097526293615499,0.5685445717497307,0.6355400272037682,0.3828059744884081,0.2267649499372026,0.1583001815096484,0.549889912082921,0,0,1,0,0,0,4,823980.0,J.P. Crawford
2026-09-15,545361,LAA,SEA,2,0.6216143175459442,0.602986875533728,0.2207531988606275,0.0489255730436179,0.1745999163848168,0.7048545935647175,0.5037924838361055,0.3373544483240264,0.2087020935046193,0.7871481212057937,0.600719951257741,0.3798040416901384,0.250058813948436,0.1981006883802109,0.3995276127658805,0,0,1,0,0,0,4,823980.0,Mike Trout
2026-09-15,668227,SEA,LAA,2,0.6576342873599229,0.6365999760871899,0.2546731042581481,0.0637597343145984,0.1541861447918116,0.718239958715305,0.5204758864309383,0.3537565476924778,0.2227214643713587,0.6803901052017249,0.6340339337512784,0.4049532789058432,0.255030549261759,0.1892752835236827,0.4604621499760882,0,1,0,1,1,1,4,823980.0,Randy Arozarena
2026-09-15,685133,LAA,SEA,3,0.6446616323622929,0.6245838490550097,0.2395397537499668,0.0554552923177832,0.0868224661908124,0.6714720117751941,0.4662428510130836,0.3033690748520155,0.1817578308199166,0.6986161577740339,0.6221391978595938,0.3542775086805535,0.1914692706570267,0.1210696616677812,0.3457983581676534,0,1,0,3,2,2,4,823980.0,Wade Meckler
2026-09-15,686527,SEA,LAA,3,0.6769776407819791,0.6546421904697006,0.2724740562551163,0.0710470867429252,0.1926112306016553,0.7215936123407629,0.523982615092552,0.3566639576070686,0.2247933184140939,0.6243915255614292,0.6519154090113406,0.4327249456051238,0.2896104893467587,0.2260638467917539,0.3581047508849875,0,1,0,2,3,1,4,823980.0,Dominic Canzone
2026-09-15,687093,LAA,SEA,4,0.6197462204607158,0.6013152334183559,0.217121573045365,0.0464258068508485,0.0919845631534108,0.6454654355169368,0.4385328266271764,0.2792811721371837,0.1633216038694378,0.6506701073802604,0.5990739452665016,0.3386146089628968,0.1846211447641444,0.1212739364053941,0.2405378163522783,0,1,1,2,2,1,4,823980.0,Vaughn Grissom
2026-09-15,663728,SEA,LAA,4,0.6077751311068441,0.5900082709774835,0.2095874679829333,0.0450346872859129,0.3098803930811364,0.7260311934823366,0.5284969124518742,0.3603458062543701,0.2273850844830519,0.723990431926868,0.5878468298928214,0.4264886432273399,0.3409516456543241,0.3149953489554967,0.4934757194639011,0,0,0,0,0,0,4,823980.0,Cal Raleigh
2026-09-15,694208,LAA,SEA,5,0.5972395720966394,0.5802309786123073,0.1983715949235011,0.0395606631756563,0.1137495844065104,0.6411716720679262,0.4337934337736414,0.2750453065528873,0.1599956949544198,0.7083130496137832,0.5781645302764642,0.3292472194852982,0.1918173236123535,0.1374269589360391,0.2786098199136603,0,1,0,2,2,2,4,823980.0,Moisés Ballesteros
2026-09-15,677594,SEA,LAA,5,0.6526871921682285,0.6320651646841243,0.2471963025063417,0.0588001852936929,0.1377118775998108,0.695710442673026,0.4929438077183745,0.3271449048155161,0.2003330438326373,0.6745142866704702,0.6295529282290289,0.378279848984416,0.2301323037336774,0.1672273456924687,0.2880197593507251,0,1,0,2,2,1,4,823980.0,Julio Rodríguez
2026-09-15,694203,LAA,SEA,6,0.5899185066333951,0.5733819634414893,0.1919722336855223,0.0370225424796331,0.1061258293521191,0.6295536160609448,0.4216873000984408,0.2646799257044926,0.1521596444294282,0.7694713549697216,0.5713738028493175,0.3213776577912357,0.1822744514238423,0.1287717076893377,0.1924375421884341,0,0,0,0,0,0,4,823980.0,Denzer Guzman
2026-09-15,647304,SEA,LAA,6,0.6684718142058906,0.6467759374014976,0.2617558778704912,0.0646613443716096,0.1351259961291995,0.6911304424491953,0.4877720659053391,0.3224238013068572,0.1965421785660086,0.4335768298148575,0.644131359134615,0.3936746204105074,0.2350946414699666,0.1673466778964024,0.3065519794120921,0,1,0,2,2,2,4,823980.0,Josh Naylor
2026-09-15,666139,LAA,SEA,7,0.5642299005695031,0.5492251232220658,0.1725036511165743,0.03074816526676,0.107324938013478,0.6203657445956183,0.4122735008751932,0.2567567551870298,0.146275654808557,0.7720553401134627,0.5474043432651671,0.3172460451539695,0.1822687354669615,0.1305298017263978,0.2568258186023372,1,1,0,4,5,2,3,823980.0,Josh Lowe
2026-09-15,702284,SEA,LAA,7,0.6123809321901031,0.5943992536622288,0.2115117194918247,0.0447202869119054,0.119242495867914,0.651661476053053,0.4451632794701508,0.2850933099760772,0.1678140090670814,0.486147727592555,0.5922127395235314,0.3378917993215629,0.2018408538579749,0.1450776354655126,0.3486906477441645,0,1,0,1,1,1,4,823980.0,Cole Young
