game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,predicted_at_utc
824398,646240,Rafael Devers,SF,CLE,0,2,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,4.611974993508334,3298,646,0.17474076090963353,0.6554889239203632,0.35298896491895526,0.7650326857548346,0.7111027346373329,0.5140842795955703,0.34913016389184054,0.21986588714190614,2026-08-18T22:18:22Z
824398,666176,Jo Adell,CLE,SF,1,3,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.898540766339296,2151,286,0.17205155533583263,0.6054609790050534,0.3469560985682582,0.6506757018136509,0.6642066019297532,0.4598050349770635,0.2986298386151895,0.1786676091312574,2026-08-18T22:18:22Z
824398,682674,Victor Bericoto,SF,CLE,0,3,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,3.0128792408500593,142,646,0.10781054230012013,0.5536990118770664,0.17562823304081093,0.523380417174591,0.6095042260437071,0.39687694583392763,0.24134132161702726,0.1333261897871616,2026-08-18T22:18:22Z
824398,682657,Angel Martínez,CLE,SF,1,4,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.7451721197657224,1113,286,0.08960262747621035,0.5782937148271928,0.26290871961491197,0.5906866358703516,0.6106707826074309,0.40481630567126103,0.25206031270510976,0.14379905115235175,2026-08-18T22:18:22Z
824398,805811,Bryce Eldridge,SF,CLE,0,4,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,4.102292394239879,430,646,0.11495142275754272,0.5824172718790114,0.3799537911120357,0.8008569490836931,0.6306791409103728,0.4260288292852571,0.2705112121654348,0.15797990692703107,2026-08-18T22:18:22Z
824398,656555,Rhys Hoskins,CLE,SF,1,5,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.9220480571727343,2140,286,0.1837022802451214,0.5754598476925328,0.4891210969236014,0.7108839165596491,0.6665845165756323,0.4616254820807629,0.29964224155950336,0.17900085974593147,2026-08-18T22:18:22Z
824398,678545,Osleivis Basabe,SF,CLE,0,5,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,3.1780819988852027,245,646,0.07856193453010556,0.5657408842560671,0.19448026611682617,0.46682267328415566,0.5868684608810741,0.37794842722716243,0.22808449350828172,0.12519655791696893,2026-08-18T22:18:22Z
824398,694197,Angel Genao,CLE,SF,1,6,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.1346032094798764,67,286,0.07168046753723711,0.5296813645763585,0.315878984919225,0.4348904996418789,0.5690200395924252,0.361364358332184,0.2151158499820885,0.11616950890546442,2026-08-18T22:18:22Z
824398,671083,Buddy Kennedy,SF,CLE,0,6,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,3.0182891676435597,390,646,0.07638066702960053,0.4859551886420407,0.3298987622527746,0.5175425167955214,0.5293326647516231,0.32548600942591777,0.18764648861122735,0.09745622757113706,2026-08-18T22:18:22Z
824398,683953,Travis Bazzana,CLE,SF,1,7,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.8729793425868784,431,286,0.08932864386094472,0.5860617592236096,0.446671325978056,0.6048417053460928,0.635234564916397,0.42867479165183,0.2713082320010904,0.1575290755808377,2026-08-18T22:18:22Z
824398,687551,Drew Gilbert,SF,CLE,0,7,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,3.327890188153592,459,646,0.06890289739417194,0.5072237394130723,0.2758536920652537,0.4970661526638513,0.5455532527432585,0.3424230221959759,0.20196325620754396,0.10807133240297599,2026-08-18T22:18:22Z
824398,672275,Patrick Bailey,CLE,SF,1,8,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.3328009594219514,1649,286,0.0796620009756468,0.5400258645110537,0.3038536341970558,0.5601179608290295,0.5724536029790025,0.3661416754848183,0.21977396524612997,0.1199781435911636,2026-08-18T22:18:22Z
824398,668800,Andrew Knizner,SF,CLE,0,8,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,3.208062201560789,892,646,0.0711621081482167,0.5073211206897088,0.23154058850323161,0.4620252645502462,0.5374004039825121,0.3342012012526257,0.19514700127709117,0.10308648739658564,2026-08-18T22:18:22Z
824398,677587,Brayan Rocchio,CLE,SF,1,9,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,3.198080018683572,1626,286,0.06089071682351777,0.5201202544738007,0.2812837061080172,0.43009595874495726,0.5559101424704932,0.3501032445537465,0.2068344918025059,0.11073560105114301,2026-08-18T22:18:22Z
824398,683766,Christian Koss,SF,CLE,0,9,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,2.8993105020759202,416,646,0.06298482858104337,0.5253820141525848,0.2160192477202399,0.47018298722774904,0.5576469179178987,0.34752505420182317,0.2022674182201214,0.10593424758859206,2026-08-18T22:18:22Z
824475,682829,Elly De La Cruz,CIN,STL,1,1,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,4.457479429694531,2510,1225,0.1579802714792172,0.6999106668173247,0.41829464972356784,0.7263727150456201,0.748965910498823,0.5590432402803384,0.39154196469204483,0.2547449656183103,2026-08-18T22:18:22Z
824475,802139,JJ Wetherholt,STL,CIN,0,1,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,4.71634091353461,613,2467,0.1181563299173324,0.6535096162404341,0.47137439815391047,0.6104312594276888,0.6998791933670421,0.5017378089037974,0.33813822549701456,0.21127335554594162,2026-08-18T22:18:22Z
824475,701398,Sal Stewart,CIN,STL,1,2,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,4.181447923426641,703,1225,0.16348514789646373,0.6422219204978499,0.313066473156662,0.6270648941589196,0.6992103480393737,0.49913089322369436,0.3342670845523295,0.2070050308619657,2026-08-18T22:18:22Z
824475,671056,Iván Herrera,STL,CIN,0,2,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,4.476161470311156,1454,2467,0.1417362090836397,0.6770273973998602,0.4618253099386701,0.572973628458549,0.708256330861933,0.5106787086493043,0.3458533024884986,0.21710002414944,2026-08-18T22:18:22Z
824475,668709,JJ Bleday,CIN,STL,1,3,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,4.046606557427731,2129,1225,0.15064382245873484,0.6155366707534966,0.4405103314819767,0.6120282849198135,0.672112774320533,0.4685275996507077,0.3064062724906101,0.18475481516610173,2026-08-18T22:18:22Z
824475,691023,Jordan Walker,STL,CIN,0,3,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,4.3377388408199185,1780,2467,0.14878621667022016,0.6772282465996549,0.3253945316584892,0.6676914158450726,0.7005702347915104,0.5012496007448166,0.33668099838377213,0.20932167587021777,2026-08-18T22:18:22Z
824475,553993,Eugenio Suárez,CIN,STL,1,4,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,4.122803548801724,3270,1225,0.17678696375301184,0.5951111697220135,0.3308032916238232,0.8321005821034393,0.6734810768599374,0.4696443451475996,0.3071186424969301,0.18510757621876622,2026-08-18T22:18:22Z
824475,676475,Alec Burleson,STL,CIN,0,4,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,4.167054905365311,2328,2467,0.11550978487194234,0.6692199032265942,0.2738183861465168,0.5636217404975186,0.6879087285968221,0.4863711918544002,0.3226888818472719,0.1978063497658784,2026-08-18T22:18:22Z
824475,663886,Tyler Stephenson,CIN,STL,1,5,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,3.8559224241825945,2132,1225,0.111153464443289,0.5985669968965303,0.30556659809134207,0.6970521530199808,0.6430805893385816,0.4370176558116443,0.2785738695863406,0.1631116604565923,2026-08-18T22:18:22Z
824475,695491,Joshua Báez,STL,CIN,0,5,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,3.180656944880463,48,2467,0.18410292720832422,0.548062431873005,0.30395659286806725,0.5509075469857199,0.6997878264638029,0.49206130627497247,0.32220982532017217,0.19346658489718865,2026-08-18T22:18:22Z
824475,667472,Dane Myers,CIN,STL,1,6,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,3.1758110918799876,883,1225,0.0711665321579762,0.5356429257275023,0.26999419623664866,0.5729394769647265,0.5649943865467935,0.3582422267570279,0.2130472773580079,0.11496966502002072,2026-08-18T22:18:22Z
824475,691458,Blaze Jordan,STL,CIN,0,6,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,3.2526006899546807,224,2467,0.08831133992362675,0.5610545797038787,0.2300803870715913,0.42906631957317837,0.5736367537587344,0.3666365966346232,0.21985181167906576,0.11986971680925057,2026-08-18T22:18:22Z
824475,680574,Matt McLain,CIN,STL,1,7,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,3.8050668911182077,1529,1225,0.11025828974940301,0.583166471180193,0.31916823794917953,0.7338571421558348,0.6426509911440568,0.436034996037904,0.2773548572445666,0.16191842283186375,2026-08-18T22:18:22Z
824475,691026,Masyn Winn,STL,CIN,0,7,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,4.057333124199969,2004,2467,0.09248396068873929,0.6203326418672943,0.3457318926067672,0.5895834477670915,0.6461239893416431,0.4407356079611649,0.28216793949930696,0.16614137509816085,2026-08-18T22:18:22Z
824475,699302,Héctor Rodríguez,CIN,STL,1,8,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,2.7212980172914643,66,1225,0.07511997029949796,0.5068072039130462,0.22155624111280472,0.4117615560297323,0.5011881654627872,0.2988975259476723,0.16668232085831697,0.08281518777113277,2026-08-18T22:18:22Z
824475,665877,José Fermín,STL,CIN,0,8,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,3.0092749811392587,646,2467,0.07650586001298366,0.5094013362274483,0.2945138804889758,0.3283613445579888,0.530819020359915,0.32638741405793764,0.18806411033453135,0.09756244250408733,2026-08-18T22:18:22Z
824475,663647,Ke'Bryan Hayes,CIN,STL,1,9,confirmed,Kyle Leahy,Great American Ball Park,2026-08-18T22:40:00Z,3.522885170877198,2438,1225,0.07399340336959657,0.5565203113279468,0.21330704604121112,0.5300320778645021,0.5907316381032155,0.384090031793845,0.23438331711641106,0.13049333579843672,2026-08-18T22:18:22Z
824475,686780,Pedro Pagés,STL,CIN,0,9,confirmed,Andrew Abbott,Great American Ball Park,2026-08-18T22:40:00Z,3.1478743210258004,917,2467,0.09733806578985058,0.5189408887050675,0.21253337120946503,0.5902867871725259,0.5603416889294341,0.35324951252174447,0.20872681049933833,0.11170122180043011,2026-08-18T22:18:22Z
824639,691718,Pete Crow-Armstrong,CHC,CWS,1,1,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,4.269705327638798,1789,694,0.13291783260724963,0.6336568599460215,0.39433586700344386,0.7650270603578304,0.7008633974689962,0.5017693629264994,0.3372753658012513,0.20987359077369205,2026-08-18T22:18:22Z
824639,803011,Sam Antonacci,CWS,CHC,0,1,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,4.594985892501823,448,3934,0.10891189144491202,0.6800310337310805,0.41717722410401337,0.5618651761815088,0.7099640289579296,0.5132560961055196,0.3487143160699809,0.21978469734839198,2026-08-18T22:18:22Z
824639,673548,Seiya Suzuki,CHC,CWS,1,2,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,4.362384486353003,2882,694,0.1672758026589218,0.6709115731065877,0.4285939652087382,0.6997559609095207,0.7236071709741962,0.5275415610985618,0.36072322205183954,0.2285481339093748,2026-08-18T22:18:22Z
824639,808959,Munetaka Murakami,CWS,CHC,0,2,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,4.619372137312721,419,3934,0.22941832239812268,0.6518753954901441,0.4826514987561802,0.8562876376591674,0.7485383070983989,0.5590083398314228,0.3919758034085414,0.25551715543063336,2026-08-18T22:18:22Z
824639,608324,Alex Bregman,CHC,CWS,1,3,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,4.312281659169443,3409,694,0.14805294900991214,0.6573169928751396,0.4387534184793161,0.5160718671350681,0.7048899541443371,0.5052079337687676,0.3395497613106184,0.21104211457670544,2026-08-18T22:18:22Z
824639,678246,Miguel Vargas,CWS,CHC,0,3,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,4.29514320219562,1916,3934,0.11825071284848865,0.6023953369056515,0.3628351326204127,0.672061596353492,0.6543832343680037,0.45097143521428795,0.2921163392852692,0.17453432867893848,2026-08-18T22:18:22Z
824639,683737,Michael Busch,CHC,CWS,1,4,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,4.004465459328844,2018,694,0.11171911646698043,0.60441330510435,0.3940191566957536,0.6793923430621762,0.6632966219751174,0.45861820451090307,0.2974057699058097,0.177575798903289,2026-08-18T22:18:22Z
824639,643217,Andrew Benintendi,CWS,CHC,0,4,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,4.238399207149906,2701,3934,0.10367156855333189,0.6472193320000317,0.2966388134504658,0.6056769607909827,0.6671930481957314,0.46396317984607627,0.30297815652233295,0.1825537589407709,2026-08-18T22:18:22Z
824639,663538,Nico Hoerner,CHC,CWS,1,5,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,4.104070598283481,3258,694,0.08000546916049253,0.6740331911147689,0.3006781349266657,0.40582883759209415,0.6827465442919429,0.47932255703249166,0.31533774029242223,0.19123059652894514,2026-08-18T22:18:22Z
824639,695731,Braden Montgomery,CWS,CHC,0,5,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,3.8907363576114604,269,3934,0.08077441094066483,0.6046525919872531,0.31508278493669706,0.6949286960395467,0.6282440084969414,0.4227741339830423,0.26725533479816915,0.1551945688712661,2026-08-18T22:18:22Z
824639,699393,Pedro Ramírez,CHC,CWS,1,6,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,3.081885749882653,184,694,0.06764576244223311,0.5394085787654206,0.2634928178069803,0.4715407123266842,0.5791530641027257,0.36981255147989983,0.2211056119088481,0.11992675183615042,2026-08-18T22:18:22Z
824639,695657,Colson Montgomery,CWS,CHC,0,6,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,4.071756436013579,878,3934,0.17776561983453826,0.5891803426461586,0.29410508804620183,0.8202166999321883,0.6750256411517218,0.471410967970053,0.3087630784639321,0.18645742423303008,2026-08-18T22:18:22Z
824639,664023,Ian Happ,CHC,CWS,1,7,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,3.9598764444849706,3398,694,0.09744520623238007,0.5745511404273093,0.44391723655845894,0.751283683138593,0.6420561750140491,0.435715765143976,0.27728075696426807,0.16200238694866426,2026-08-18T22:18:22Z
824639,805367,Chase Meidroth,CWS,CHC,0,7,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,4.021115806269811,1148,3934,0.07735277717366008,0.6268485176049433,0.3187239565864989,0.6550860198859515,0.6397011884703049,0.43410889770725003,0.27653835761906265,0.16191473924359878,2026-08-18T22:18:22Z
824639,665804,Miguel Amaya,CHC,CWS,1,8,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,3.1949235024838285,934,694,0.08906335352036736,0.5356616512650898,0.30335364692641315,0.5178330853484586,0.5892525459966338,0.3801223694424435,0.2296967415326299,0.12621845430321188,2026-08-18T22:18:22Z
824639,671976,Tristan Peters,CWS,CHC,0,8,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,3.079452800550781,497,3934,0.07073074291598329,0.5366135300646722,0.22620527308836702,0.4860214541270963,0.5702608906966572,0.3612972935954586,0.21428942439860457,0.11509124128696507,2026-08-18T22:18:22Z
824639,624424,Michael Conforto,CHC,CWS,1,9,confirmed,Bryan Hudson,Wrigley Field,2026-08-19T00:05:00Z,3.2109431308721774,1847,694,0.08655189996260249,0.49553104698041006,0.32802058943757767,0.6541357786085525,0.578645021664972,0.37047147846661754,0.22229467884906245,0.12117476112141608,2026-08-18T22:18:22Z
824639,691011,Drew Romo,CWS,CHC,0,9,confirmed,Kevin Gausman,Wrigley Field,2026-08-19T00:05:00Z,2.902787103001456,324,3934,0.06842625473041916,0.45938549689887853,0.20924802366630688,0.5764498342718813,0.5049071717257473,0.3037044696768276,0.17110721839973864,0.08625805593090176,2026-08-18T22:18:22Z
824723,686765,Nick Sogard,BOS,AZ,1,1,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,3.4789930801937605,493,3421,0.07326386882120083,0.5524544055128047,0.3547598005414201,0.5032617613783376,0.58566159931555,0.3806599417880946,0.2327152122830963,0.13012450120411734,2026-08-18T22:18:22Z
824723,545121,Ildemaro Vargas,AZ,BOS,0,1,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,4.151115183158767,1560,3234,0.0776061926997507,0.6650636412399333,0.26129799335662457,0.4048757049458277,0.6627613427087542,0.4608980374388665,0.3015533694974361,0.18239084986606557,2026-08-18T22:18:22Z
824723,678882,Ceddanne Rafaela,BOS,AZ,1,2,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,4.104591041591822,1966,3421,0.10231866378671756,0.6598107734366132,0.20646713486171014,0.6542941810953526,0.6824985445787453,0.48044508366001093,0.3174097069618165,0.1936628163302585,2026-08-18T22:18:22Z
824723,682998,Corbin Carroll,AZ,BOS,0,2,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,4.600714474540542,2903,3234,0.11172439021759294,0.6554648100441252,0.36829448882839955,0.7006223188161507,0.7120531830662955,0.5151694846484742,0.35012353166396437,0.220661642326178,2026-08-18T22:18:22Z
824723,677800,Wilyer Abreu,BOS,AZ,1,3,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,3.9772514801564998,1638,3421,0.16944395084263808,0.607032728045855,0.3736681301785226,0.5667505571282155,0.6724878826069494,0.4688179394906441,0.306581645814656,0.18483209075022133,2026-08-18T22:18:22Z
824723,672515,Gabriel Moreno,AZ,BOS,0,3,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,4.248682234772428,1740,3234,0.09444548422470503,0.6856111049378777,0.36015270918669356,0.5286006587589066,0.6949469713018328,0.49482124784620835,0.33076434118639897,0.20454442646370063,2026-08-18T22:18:22Z
824723,575929,Willson Contreras,BOS,AZ,1,4,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,4.116760454366394,2562,3421,0.13226053697687362,0.6322553143013475,0.4371174656201265,0.7118484976749786,0.6861390831267421,0.48342569886405196,0.3192683052250724,0.19450981470277323,2026-08-18T22:18:22Z
824723,672695,Geraldo Perdomo,AZ,BOS,0,4,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,4.232111975765246,2905,3234,0.0666335727598633,0.6110996549764086,0.3884089862627202,0.5317449901625432,0.6376535721270817,0.4332352674255062,0.27666739808134594,0.16263921388147035,2026-08-18T22:18:22Z
824723,668939,Adley Rutschman,BOS,AZ,1,5,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,4.096153353170018,2684,3421,0.11540673297295896,0.6203210419877563,0.42474016178243446,0.4739618311728826,0.6676400620451808,0.46299922242364683,0.30103386095526513,0.18022273328262217,2026-08-18T22:18:22Z
824723,694374,Tim Tawa,AZ,BOS,0,5,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,3.4346550084991434,566,3234,0.09162896297578065,0.5566649962613551,0.2700621006239201,0.6028711676273332,0.6050430622344456,0.3976240793216522,0.2452483349325918,0.13830880361450182,2026-08-18T22:18:22Z
824723,702332,Caleb Durbin,BOS,AZ,1,6,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,3.724968116262414,1154,3421,0.07615641703591244,0.6015331316345365,0.2995957144283982,0.4509110079536439,0.6372603121697198,0.4305096231167326,0.2727270210097629,0.15850951183004616,2026-08-18T22:18:22Z
824723,691783,Jordan Lawlar,AZ,BOS,0,6,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,3.3466135889334248,299,3234,0.0829806698318387,0.550389357370856,0.33175783788897384,0.6353322572528292,0.5936619105951764,0.3859282047521876,0.23536401608060534,0.13093200568310404,2026-08-18T22:18:22Z
824723,680776,Jarren Duran,BOS,AZ,1,7,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,3.9358189882820835,2715,3421,0.10821596751478305,0.6127662573868453,0.311730212224627,0.6374160583640406,0.6561771931165703,0.4502313628200646,0.28952443524603416,0.1711052907952355,2026-08-18T22:18:22Z
824723,543510,James McCann,AZ,BOS,0,7,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,3.5966790438226313,1026,3234,0.08704801124501155,0.5802024279999272,0.2198624639750806,0.6238494644434567,0.6095104007252434,0.4027076756753481,0.2497682624174501,0.14178431492677493,2026-08-18T22:18:22Z
824723,655316,Andruw Monasterio,BOS,AZ,1,8,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,3.047948268253246,1052,3421,0.056237896714052264,0.5271174072767916,0.236854882672172,0.5208395996589124,0.5529202813534617,0.3459520692131913,0.20279376909081767,0.10743549231366072,2026-08-18T22:18:22Z
824723,699912,Jose Fernandez,AZ,BOS,0,8,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,3.1524361589764416,229,3234,0.07285453203688035,0.5420736873683667,0.1970856581256046,0.5387174186453976,0.577094416921249,0.36834426118879643,0.22022407583392192,0.11948759187622314,2026-08-18T22:18:22Z
824723,681508,Mickey Gasper,BOS,AZ,1,9,confirmed,Merrill Kelly,Fenway Park,2026-08-18T23:10:00Z,2.866805984310993,355,3421,0.056031046466165885,0.48530761199791644,0.2639160219829314,0.43378438563421773,0.5278916097659234,0.322247461404927,0.18403037386667961,0.09427386451542723,2026-08-18T22:18:22Z
824723,814439,Ryan Waldschmidt,AZ,BOS,0,9,confirmed,Ranger Suarez,Fenway Park,2026-08-18T23:10:00Z,3.272477117306127,283,3234,0.06613779591857578,0.5603816029742223,0.2643216097552566,0.6450317291350828,0.5891527439742112,0.38057791626472814,0.23041331849044766,0.1269675885513261,2026-08-18T22:18:22Z
824803,702616,Jackson Holliday,BAL,NYY,1,1,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.19736769028698,1229,3002,0.09910059819602335,0.6022136713708902,0.38516949756105134,0.718178447036673,0.6472221254517804,0.4436945800682618,0.2859822882368213,0.1699475272294362,2026-08-18T22:18:22Z
824803,663757,Trent Grisham,NYY,BAL,0,1,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.458157925365888,2604,1835,0.16138943169521908,0.6010442188333079,0.45288622921474037,0.6863335717021765,0.6721284813232179,0.47106273833936674,0.3105247384089348,0.18936312849797818,2026-08-18T22:18:22Z
824803,624413,Pete Alonso,BAL,NYY,1,2,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.357845336024376,3623,3002,0.24232972578785517,0.6517863628989525,0.4395265523514036,0.6910054723926106,0.7304965383301146,0.5357476902185248,0.36847333735090365,0.23492301275505997,2026-08-18T22:18:22Z
824803,700250,Ben Rice,NYY,BAL,0,2,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.45045760666793,1385,1835,0.20529871094897867,0.6486911603572237,0.4270089247189936,0.7314983094766129,0.7209786962326311,0.5254859425719474,0.3596434208260677,0.22833432379141405,2026-08-18T22:18:22Z
824803,641933,Tyler O'Neill,BAL,NYY,1,3,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.027157352606601,1734,3002,0.18066878987458673,0.5917705701947437,0.39428019139487175,0.7504934776330038,0.6657137132299943,0.4616591640064597,0.3004027184295961,0.18013649311917562,2026-08-18T22:18:22Z
824803,671218,Heliot Ramos,NYY,BAL,0,3,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.3964767548998545,1769,1835,0.11352085525499517,0.6552895054896586,0.29271633316954326,0.7325638515758411,0.6715195658101599,0.4692346911471056,0.30807449236534695,0.18684971376718676,2026-08-18T22:18:22Z
824803,691723,Coby Mayo,BAL,NYY,1,4,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,3.471161488901682,832,3002,0.1342725815557233,0.5439466668757513,0.2978082185292243,0.7434523464920222,0.601874634402599,0.39498042900414043,0.24333207552876016,0.13704877545560762,2026-08-18T22:18:22Z
824803,671277,Luis García Jr.,NYY,BAL,0,4,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.180397787408404,2556,1835,0.13406478761971255,0.6781454102084147,0.24473626462345402,0.5558718562556866,0.6939715946700805,0.4931373775925275,0.32878261156584127,0.20262133449733213,2026-08-18T22:18:22Z
824803,683002,Gunnar Henderson,BAL,NYY,1,5,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.135718495474841,2833,3002,0.13300599150204362,0.6085235493153416,0.37238956470890283,0.7084611253224732,0.675597685974477,0.47159765593098085,0.30858551913350235,0.1860559360113768,2026-08-18T22:18:22Z
824803,682987,Spencer Jones,NYY,BAL,0,5,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,3.180656944880463,264,1835,0.131074054514213,0.5444507096095821,0.32793810992348404,0.7237858585450324,0.6231309990334514,0.4122228093006801,0.2550651256999608,0.14400128448332253,2026-08-18T22:18:22Z
824803,687952,Christian Encarnacion-Strand,BAL,NYY,1,6,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,3.6756750734055617,745,3002,0.18014851071023302,0.6044809382917142,0.2375576956736444,0.6455147015547228,0.67579907757897,0.4704923542486758,0.3066620172996624,0.183870170351928,2026-08-18T22:18:22Z
824803,665862,Jazz Chisholm Jr.,NYY,BAL,0,6,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,4.090671768841264,2538,1835,0.16589879171281371,0.6161669795364649,0.3356957731738472,0.7892499106194443,0.6852235500211461,0.4825614154481369,0.31863492736404,0.19413198606575174,2026-08-18T22:18:22Z
824803,665750,Leody Taveras,BAL,NYY,1,7,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,3.5623195320271863,2228,3002,0.08147809690776933,0.534274497424169,0.2642442046524758,0.7049811746845194,0.5809497387432484,0.3754794993386655,0.22793335154181307,0.1261936983025857,2026-08-18T22:18:22Z
824803,806146,George Lombard Jr.,NYY,BAL,0,7,confirmed,Shane Baz,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,3.007690614899122,117,1835,0.10195006736881491,0.5021307199960493,0.2907443314963709,0.6469551710612023,0.5794875793034173,0.3686816416534936,0.21927491245185862,0.11802636248777738,2026-08-18T22:18:22Z
824803,681047,Christian Franklin,BAL,NYY,1,8,confirmed,Carlos Rodón,Oriole Park at Camden Yards,2026-08-18T22:35:00Z,2.752319174668734,102,3002,0.08565352666581721,0.4766851370666982,0.27168719309496797,0.5731994520792785,0.5233600003137083,0.3170732801571034,0.17947273266947125,0.09081079157800154,2026-08-18T22:18:22Z
